Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
48241,TechCorp,Display,Men 25-34,45 days,YouTube,0.02,"$8,947.00",7.83,New York,French,868,2662,2,Fashionistas,2021-03-02
48270,Innovate Industries,Social Media,Women 25-34,60 days,Instagram,0.13,"$5,119.00",4.05,Houston,German,703,5034,1,Tech Enthusiasts,2021-03-31
48347,Alpha Innovations,Display,Men 25-34,45 days,Website,0.06,"$9,426.00",3.53,Chicago,Spanish,261,9854,3,Tech Enthusiasts,2021-06-16
48396,NexGen Systems,Search,Men 18-24,45 days,Instagram,0.03,"$7,335.00",4.29,Miami,Spanish,758,4696,4,Fashionistas,2021-08-04
48401,TechCorp,Influencer,Women 25-34,60 days,Email,0.07,"$14,379.00",6.13,Miami,Mandarin,248,1255,3,Outdoor Adventurers,2021-08-09
48467,DataTech Solutions,Social Media,All Ages,60 days,Instagram,0.13,"$11,723.00",6.61,New York,Mandarin,863,8821,4,Health & Wellness,2021-10-14
48480,Innovate Industries,Email,Women 25-34,45 days,Instagram,0.04,"$19,609.00",2.17,Houston,English,603,5611,10,Tech Enthusiasts,2021-10-27
48544,DataTech Solutions,Search,Men 25-34,30 days,Instagram,0.03,"$15,532.00",4.32,Houston,German,223,8479,9,Foodies,2021-12-30
48570,NexGen Systems,Search,Men 18-24,30 days,Instagram,0.1,"$8,121.00",7.54,New York,Spanish,144,1330,7,Tech Enthusiasts,2021-01-25
48575,DataTech Solutions,Email,All Ages,45 days,Email,0.02,"$14,984.00",7.88,Los Angeles,Mandarin,916,8021,3,Foodies,2021-01-30
48580,DataTech Solutions,Display,Women 35-44,60 days,Google Ads,0.09,"$10,185.00",2.33,Chicago,French,545,5958,9,Fashionistas,2021-02-04
48584,TechCorp,Search,Women 25-34,45 days,Email,0.14,"$19,835.00",2.65,Los Angeles,Mandarin,653,9047,7,Outdoor Adventurers,2021-02-08
48683,Alpha Innovations,Social Media,All Ages,15 days,Facebook,0.14,"$5,989.00",4.79,Miami,Mandarin,283,6235,2,Outdoor Adventurers,2021-05-18
48711,DataTech Solutions,Display,Women 35-44,45 days,YouTube,0.06,"$7,198.00",4.23,Houston,German,207,7020,8,Fashionistas,2021-06-15
48735,DataTech Solutions,Email,Women 35-44,15 days,YouTube,0.15,"$7,445.00",6.97,Miami,Spanish,786,5595,4,Outdoor Adventurers,2021-07-09
48767,TechCorp,Influencer,Men 25-34,60 days,YouTube,0.13,"$14,790.00",7.97,Los Angeles,English,982,7392,8,Tech Enthusiasts,2021-08-10
48810,DataTech Solutions,Search,Men 25-34,45 days,Email,0.15,"$5,145.00",2.7,New York,German,672,7913,6,Outdoor Adventurers,2021-09-22
48833,TechCorp,Display,Men 25-34,30 days,Google Ads,0.11,"$10,534.00",7.71,Miami,German,827,7031,8,Outdoor Adventurers,2021-10-15
48876,NexGen Systems,Social Media,Women 25-34,15 days,Instagram,0.1,"$18,398.00",4.8,Chicago,German,369,6196,6,Health & Wellness,2021-11-27
48885,NexGen Systems,Display,All Ages,45 days,Website,0.07,"$14,988.00",6.47,New York,Spanish,456,5449,2,Health & Wellness,2021-12-06
48963,Innovate Industries,Display,Women 35-44,45 days,Instagram,0.06,"$17,014.00",3.5,Houston,Mandarin,254,6599,2,Foodies,2021-02-22
48980,NexGen Systems,Influencer,Women 25-34,45 days,Instagram,0.14,"$13,798.00",5.91,Houston,French,605,7751,9,Fashionistas,2021-03-11
48987,TechCorp,Influencer,Women 35-44,15 days,Instagram,0.05,"$12,844.00",3.5,Miami,Mandarin,602,3424,9,Tech Enthusiasts,2021-03-18
49008,NexGen Systems,Search,Women 25-34,30 days,Instagram,0.13,"$10,460.00",5.55,Los Angeles,French,918,7354,7,Outdoor Adventurers,2021-04-08
49012,Alpha Innovations,Social Media,Men 18-24,60 days,Google Ads,0.15,"$14,892.00",3.8,Miami,Mandarin,847,6291,1,Outdoor Adventurers,2021-04-12
49042,NexGen Systems,Search,Women 25-34,30 days,Google Ads,0.1,"$9,620.00",7.18,Houston,German,935,9391,3,Fashionistas,2021-05-12
49082,Alpha Innovations,Influencer,All Ages,30 days,Website,0.01,"$15,433.00",2.24,New York,Mandarin,664,2046,6,Outdoor Adventurers,2021-06-21
49198,TechCorp,Email,Women 25-34,30 days,Google Ads,0.13,"$9,732.00",3.67,Houston,Spanish,177,4658,6,Outdoor Adventurers,2021-10-15
49211,Alpha Innovations,Email,Men 18-24,45 days,Website,0.06,"$18,575.00",4.61,Miami,German,903,7135,1,Foodies,2021-10-28
49212,DataTech Solutions,Email,Men 18-24,30 days,Website,0.13,"$12,862.00",6.11,Houston,Mandarin,241,3368,4,Foodies,2021-10-29
49267,Innovate Industries,Influencer,Women 35-44,45 days,YouTube,0.02,"$6,554.00",2.23,Houston,German,612,7904,7,Fashionistas,2021-12-23
49285,Innovate Industries,Social Media,All Ages,45 days,YouTube,0.04,"$19,738.00",7.8,Miami,English,307,6954,2,Fashionistas,2021-01-10
49342,Alpha Innovations,Search,Women 25-34,45 days,Facebook,0.09,"$16,136.00",4.14,Miami,Spanish,446,4429,4,Fashionistas,2021-03-08
49387,DataTech Solutions,Influencer,Women 25-34,45 days,Google Ads,0.04,"$12,983.00",4.48,Houston,French,940,2035,1,Fashionistas,2021-04-22
49393,Alpha Innovations,Email,Women 25-34,60 days,Email,0.08,"$15,604.00",7.57,Chicago,Spanish,706,4609,5,Health & Wellness,2021-04-28
49415,TechCorp,Social Media,Men 18-24,60 days,YouTube,0.06,"$17,395.00",4.29,New York,Spanish,418,6377,1,Outdoor Adventurers,2021-05-20
49433,Alpha Innovations,Influencer,Women 25-34,30 days,Google Ads,0.1,"$19,735.00",7.82,New York,English,627,9085,8,Health & Wellness,2021-06-07
49481,DataTech Solutions,Display,Men 18-24,60 days,Instagram,0.08,"$12,103.00",5.46,New York,English,474,4321,6,Foodies,2021-07-25
49611,TechCorp,Search,Men 25-34,15 days,Email,0.09,"$17,806.00",7.19,Houston,German,215,8726,8,Outdoor Adventurers,2021-12-02
49686,Innovate Industries,Influencer,Men 25-34,30 days,Website,0.14,"$8,108.00",7.32,Miami,Spanish,164,3662,1,Tech Enthusiasts,2021-02-15
49695,Innovate Industries,Influencer,Men 25-34,60 days,Facebook,0.01,"$9,369.00",2.33,New York,German,834,3141,8,Foodies,2021-02-24
49766,Alpha Innovations,Influencer,All Ages,15 days,Email,0.08,"$17,935.00",4.36,Los Angeles,Mandarin,698,3859,1,Fashionistas,2021-05-06
49852,TechCorp,Email,Men 18-24,45 days,Website,0.02,"$18,960.00",6.29,Chicago,English,930,3540,10,Outdoor Adventurers,2021-07-31
49881,TechCorp,Influencer,Women 35-44,60 days,Google Ads,0.11,"$11,799.00",7.91,Los Angeles,Mandarin,864,4703,3,Tech Enthusiasts,2021-08-29
49920,Innovate Industries,Search,Men 18-24,45 days,Google Ads,0.1,"$10,742.00",4.21,New York,French,534,5360,10,Foodies,2021-10-07
49962,NexGen Systems,Email,Men 18-24,60 days,Facebook,0.1,"$9,621.00",3.06,New York,Mandarin,670,4127,6,Health & Wellness,2021-11-18
49979,NexGen Systems,Email,All Ages,15 days,Website,0.08,"$11,797.00",5.45,Houston,French,635,2608,10,Foodies,2021-12-05
50028,Innovate Industries,Email,Women 35-44,30 days,YouTube,0.07,"$6,209.00",7.3,New York,English,668,9901,8,Outdoor Adventurers,2021-01-23
50044,Innovate Industries,Email,All Ages,45 days,Website,0.1,"$15,997.00",3.08,Chicago,German,297,6982,7,Foodies,2021-02-08
50103,NexGen Systems,Social Media,Women 25-34,30 days,Google Ads,0.14,"$16,138.00",4.07,Miami,German,431,3216,6,Tech Enthusiasts,2021-04-08
50132,TechCorp,Search,All Ages,45 days,Email,0.1,"$9,972.00",7.67,Houston,Spanish,959,4250,3,Fashionistas,2021-05-07
50147,Alpha Innovations,Social Media,Men 18-24,30 days,Google Ads,0.09,"$8,725.00",3.95,Miami,Mandarin,222,4922,3,Outdoor Adventurers,2021-05-22
50154,DataTech Solutions,Influencer,Women 25-34,15 days,Facebook,0.07,"$14,530.00",6.39,New York,English,653,8079,9,Tech Enthusiasts,2021-05-29
50159,Alpha Innovations,Influencer,Women 25-34,30 days,YouTube,0.1,"$5,296.00",5.36,Houston,English,880,9499,5,Foodies,2021-06-03
50172,DataTech Solutions,Social Media,All Ages,30 days,Facebook,0.12,"$14,670.00",3.07,Los Angeles,English,363,7596,1,Foodies,2021-06-16
50209,TechCorp,Social Media,Men 25-34,15 days,Email,0.1,"$17,366.00",2.55,Los Angeles,German,393,6774,10,Foodies,2021-07-23
50279,DataTech Solutions,Email,Men 25-34,45 days,Website,0.13,"$12,735.00",2.35,Miami,English,974,3955,3,Fashionistas,2021-10-01
50396,DataTech Solutions,Email,Men 18-24,15 days,Website,0.04,"$18,360.00",2.94,Chicago,German,349,1281,10,Health & Wellness,2021-01-26
50409,TechCorp,Search,All Ages,60 days,Instagram,0.01,"$16,894.00",6.3,Miami,English,510,4754,8,Fashionistas,2021-02-08
50496,NexGen Systems,Influencer,Men 25-34,60 days,Google Ads,0.08,"$11,914.00",3.24,Houston,French,717,9820,2,Outdoor Adventurers,2021-05-06
50519,NexGen Systems,Email,Men 18-24,45 days,Email,0.09,"$6,890.00",6.64,Chicago,Spanish,442,7573,2,Outdoor Adventurers,2021-05-29
50583,Alpha Innovations,Social Media,Women 35-44,60 days,Website,0.14,"$19,424.00",5.38,Miami,German,393,4373,9,Tech Enthusiasts,2021-08-01
50672,Alpha Innovations,Email,Women 35-44,45 days,Website,0.03,"$18,864.00",4.9,New York,Mandarin,387,7065,10,Foodies,2021-10-29
50715,Innovate Industries,Email,Men 18-24,60 days,YouTube,0.07,"$17,776.00",6.92,New York,Mandarin,283,5223,6,Outdoor Adventurers,2021-12-11
50719,NexGen Systems,Display,Women 35-44,15 days,Instagram,0.09,"$17,561.00",3.55,New York,Spanish,612,7083,8,Foodies,2021-12-15
50755,DataTech Solutions,Display,Men 25-34,15 days,YouTube,0.13,"$13,318.00",5.15,Miami,Spanish,756,9988,10,Foodies,2021-01-20
50844,DataTech Solutions,Email,Men 18-24,45 days,Facebook,0.1,"$15,440.00",2.02,Chicago,French,491,4111,1,Foodies,2021-04-19
50865,Alpha Innovations,Search,Women 35-44,30 days,Instagram,0.08,"$10,783.00",2.12,New York,German,114,4993,9,Foodies,2021-05-10
50882,Alpha Innovations,Social Media,Women 35-44,60 days,Email,0.15,"$19,730.00",7.05,Los Angeles,French,548,4780,9,Fashionistas,2021-05-27
50906,TechCorp,Influencer,Men 25-34,30 days,YouTube,0.12,"$13,647.00",5.12,Houston,Mandarin,400,3792,5,Health & Wellness,2021-06-20
50946,TechCorp,Social Media,All Ages,60 days,Google Ads,0.03,"$5,411.00",5.2,Houston,Spanish,453,1884,4,Fashionistas,2021-07-30
50952,NexGen Systems,Influencer,All Ages,15 days,Website,0.05,"$9,744.00",4.25,Chicago,Mandarin,732,6161,3,Tech Enthusiasts,2021-08-05
51038,TechCorp,Email,Women 35-44,60 days,Facebook,0.06,"$15,832.00",6.23,Los Angeles,English,213,2075,2,Outdoor Adventurers,2021-10-30
51153,TechCorp,Email,Men 18-24,30 days,Email,0.07,"$14,387.00",6.35,Chicago,French,834,5132,4,Health & Wellness,2021-02-22
51202,DataTech Solutions,Search,Men 18-24,45 days,Website,0.12,"$19,390.00",2.61,Houston,English,546,1426,5,Health & Wellness,2021-04-12
51252,Innovate Industries,Search,Men 18-24,15 days,Google Ads,0.09,"$17,095.00",5.36,New York,Spanish,344,8143,6,Foodies,2021-06-01
51279,TechCorp,Email,All Ages,15 days,Instagram,0.13,"$19,380.00",3.23,New York,German,631,7962,1,Foodies,2021-06-28
51359,NexGen Systems,Email,Men 18-24,60 days,Google Ads,0.12,"$15,137.00",5.0,Los Angeles,Spanish,384,3509,3,Fashionistas,2021-09-16
51396,TechCorp,Influencer,Women 25-34,15 days,Instagram,0.03,"$15,438.00",6.12,Chicago,Spanish,647,3637,10,Outdoor Adventurers,2021-10-23
51421,Innovate Industries,Display,Men 25-34,30 days,Website,0.11,"$14,872.00",6.19,Chicago,Mandarin,455,5428,2,Health & Wellness,2021-11-17
51452,TechCorp,Email,Women 25-34,45 days,Instagram,0.08,"$13,176.00",3.42,Houston,Mandarin,369,3497,3,Tech Enthusiasts,2021-12-18
51466,Alpha Innovations,Email,Men 25-34,15 days,YouTube,0.12,"$12,717.00",3.57,New York,English,426,8785,6,Health & Wellness,2021-01-01
51531,Alpha Innovations,Email,Men 18-24,15 days,Instagram,0.09,"$15,915.00",6.24,Miami,Mandarin,175,6981,2,Health & Wellness,2021-03-07
51579,NexGen Systems,Influencer,Women 35-44,60 days,Instagram,0.08,"$12,165.00",7.9,Houston,English,575,2068,8,Foodies,2021-04-24
51620,TechCorp,Email,Women 35-44,60 days,Instagram,0.12,"$19,200.00",3.45,New York,French,190,7380,8,Tech Enthusiasts,2021-06-04
51622,Alpha Innovations,Search,Men 25-34,30 days,Website,0.04,"$18,475.00",5.61,Los Angeles,German,486,3211,1,Outdoor Adventurers,2021-06-06
51624,Alpha Innovations,Social Media,Women 25-34,15 days,Google Ads,0.02,"$10,022.00",3.18,Chicago,Mandarin,650,7081,9,Outdoor Adventurers,2021-06-08
51681,TechCorp,Search,Men 18-24,15 days,YouTube,0.02,"$15,667.00",5.58,New York,German,195,8464,2,Foodies,2021-08-04
51760,Alpha Innovations,Influencer,Women 25-34,45 days,Google Ads,0.13,"$17,547.00",2.27,Chicago,Spanish,555,8600,5,Foodies,2021-10-22
51768,DataTech Solutions,Display,Men 25-34,15 days,YouTube,0.12,"$5,051.00",2.27,New York,French,862,3814,8,Outdoor Adventurers,2021-10-30
51822,Innovate Industries,Search,Women 25-34,60 days,Website,0.06,"$17,712.00",2.7,Miami,English,869,9337,8,Outdoor Adventurers,2021-12-23
51919,Innovate Industries,Social Media,Women 25-34,30 days,Google Ads,0.03,"$14,651.00",2.81,Los Angeles,German,689,8146,3,Outdoor Adventurers,2021-03-30
51993,NexGen Systems,Search,Men 25-34,30 days,Instagram,0.08,"$6,063.00",4.36,Miami,French,105,3165,3,Health & Wellness,2021-06-12
52008,NexGen Systems,Email,Women 35-44,15 days,YouTube,0.08,"$19,816.00",4.7,Miami,French,214,1901,6,Fashionistas,2021-06-27
52053,Innovate Industries,Email,Men 18-24,15 days,Google Ads,0.14,"$15,635.00",2.48,Houston,French,968,1789,3,Outdoor Adventurers,2021-08-11
52061,NexGen Systems,Display,Women 25-34,45 days,Email,0.03,"$6,331.00",2.1,Los Angeles,French,903,6340,9,Health & Wellness,2021-08-19
52184,Innovate Industries,Search,Women 25-34,45 days,Instagram,0.12,"$8,584.00",6.29,New York,French,157,3161,5,Fashionistas,2021-12-20
52193,Alpha Innovations,Display,All Ages,45 days,Facebook,0.04,"$7,140.00",3.33,Miami,German,551,5501,7,Health & Wellness,2021-12-29
52198,Alpha Innovations,Display,Women 25-34,45 days,YouTube,0.09,"$19,512.00",3.25,Miami,German,976,2568,6,Fashionistas,2021-01-03
52224,DataTech Solutions,Email,Men 25-34,60 days,Instagram,0.08,"$11,358.00",7.08,Houston,French,703,7470,5,Tech Enthusiasts,2021-01-29
52263,Innovate Industries,Search,Women 25-34,15 days,Website,0.07,"$10,564.00",7.75,Miami,English,128,5102,3,Tech Enthusiasts,2021-03-09
52335,NexGen Systems,Display,Men 18-24,45 days,Facebook,0.04,"$7,482.00",6.07,Miami,Spanish,367,4833,3,Outdoor Adventurers,2021-05-20
52420,DataTech Solutions,Influencer,Women 25-34,45 days,YouTube,0.07,"$7,103.00",2.81,New York,French,988,1595,4,Outdoor Adventurers,2021-08-13
52433,NexGen Systems,Search,Women 25-34,15 days,Website,0.05,"$5,384.00",7.94,Miami,German,472,6296,1,Foodies,2021-08-26
52506,TechCorp,Search,Women 25-34,45 days,Facebook,0.1,"$13,337.00",4.41,New York,Mandarin,505,9159,8,Outdoor Adventurers,2021-11-07
52525,TechCorp,Influencer,Men 18-24,15 days,Google Ads,0.09,"$11,362.00",2.06,Miami,English,581,2368,1,Fashionistas,2021-11-26
52549,TechCorp,Social Media,All Ages,45 days,YouTube,0.03,"$17,572.00",4.22,Houston,French,844,9468,8,Foodies,2021-12-20
52568,Alpha Innovations,Influencer,All Ages,60 days,Facebook,0.04,"$5,038.00",4.78,Los Angeles,Mandarin,578,8113,2,Outdoor Adventurers,2021-01-08
52616,DataTech Solutions,Search,Women 35-44,60 days,Instagram,0.12,"$11,356.00",3.54,Los Angeles,Mandarin,432,2919,3,Tech Enthusiasts,2021-02-25
52703,DataTech Solutions,Influencer,All Ages,15 days,Website,0.01,"$17,757.00",4.24,Houston,English,697,5354,7,Foodies,2021-05-23
52705,NexGen Systems,Display,All Ages,15 days,Facebook,0.01,"$11,043.00",3.47,New York,Spanish,568,3724,6,Outdoor Adventurers,2021-05-25
52768,TechCorp,Search,All Ages,45 days,Facebook,0.02,"$11,090.00",7.36,Miami,English,745,1744,5,Tech Enthusiasts,2021-07-27
52781,Alpha Innovations,Display,Women 25-34,45 days,Email,0.03,"$11,561.00",4.15,New York,Mandarin,934,8525,1,Outdoor Adventurers,2021-08-09
52806,NexGen Systems,Social Media,Men 18-24,60 days,Email,0.12,"$15,477.00",2.77,Los Angeles,German,605,9524,9,Tech Enthusiasts,2021-09-03
52886,TechCorp,Influencer,All Ages,15 days,YouTube,0.14,"$18,298.00",7.34,Miami,Spanish,314,6171,10,Foodies,2021-11-22
52918,Innovate Industries,Social Media,All Ages,15 days,Instagram,0.14,"$18,775.00",6.92,Los Angeles,French,172,3702,8,Fashionistas,2021-12-24
52927,Innovate Industries,Display,Women 25-34,30 days,Email,0.08,"$19,994.00",7.31,Miami,Mandarin,908,6181,1,Tech Enthusiasts,2021-01-02
52942,DataTech Solutions,Influencer,All Ages,45 days,Facebook,0.03,"$11,705.00",7.53,Miami,German,667,2482,2,Health & Wellness,2021-01-17
53041,NexGen Systems,Influencer,Men 18-24,60 days,Email,0.11,"$14,544.00",5.44,New York,Spanish,199,7014,10,Tech Enthusiasts,2021-04-26
53098,TechCorp,Email,Women 35-44,15 days,Email,0.11,"$5,697.00",3.14,Los Angeles,English,800,1186,3,Outdoor Adventurers,2021-06-22
53100,Innovate Industries,Search,Women 35-44,60 days,Email,0.06,"$17,296.00",4.75,Chicago,French,875,3282,8,Fashionistas,2021-06-24
53120,DataTech Solutions,Influencer,Women 35-44,30 days,Google Ads,0.12,"$9,066.00",6.03,Los Angeles,English,530,2405,6,Foodies,2021-07-14
53131,NexGen Systems,Social Media,All Ages,30 days,YouTube,0.14,"$16,816.00",7.29,Los Angeles,Mandarin,382,4163,6,Health & Wellness,2021-07-25
53201,Alpha Innovations,Social Media,Men 25-34,15 days,Email,0.1,"$8,985.00",7.85,Los Angeles,French,548,9870,3,Foodies,2021-10-03
53221,NexGen Systems,Influencer,All Ages,15 days,Email,0.12,"$14,408.00",4.68,New York,English,734,7646,1,Health & Wellness,2021-10-23
53231,TechCorp,Display,Women 35-44,30 days,Email,0.01,"$8,054.00",4.06,Miami,Spanish,617,8541,5,Health & Wellness,2021-11-02
53300,DataTech Solutions,Influencer,Women 25-34,30 days,Instagram,0.15,"$10,200.00",4.67,Houston,Mandarin,335,7429,8,Outdoor Adventurers,2021-01-10
53311,DataTech Solutions,Social Media,Men 25-34,30 days,YouTube,0.09,"$17,621.00",5.85,Miami,French,319,5119,7,Tech Enthusiasts,2021-01-21
53325,Alpha Innovations,Email,Men 18-24,15 days,YouTube,0.12,"$10,850.00",7.24,Miami,French,416,2724,3,Foodies,2021-02-04
53335,Innovate Industries,Influencer,Women 35-44,60 days,Facebook,0.06,"$14,525.00",2.38,Los Angeles,Mandarin,898,6810,2,Outdoor Adventurers,2021-02-14
53340,Alpha Innovations,Display,All Ages,15 days,Instagram,0.08,"$13,806.00",4.22,Houston,Spanish,181,9921,2,Health & Wellness,2021-02-19
53355,DataTech Solutions,Email,Women 25-34,45 days,Facebook,0.06,"$5,916.00",5.64,Miami,Mandarin,606,3435,3,Fashionistas,2021-03-06
53370,TechCorp,Search,Women 25-34,60 days,Google Ads,0.05,"$8,521.00",3.1,New York,English,363,4642,10,Fashionistas,2021-03-21
53382,NexGen Systems,Influencer,Men 25-34,15 days,Google Ads,0.11,"$18,184.00",5.01,Chicago,English,807,3528,5,Health & Wellness,2021-04-02
53498,NexGen Systems,Social Media,Women 25-34,15 days,Google Ads,0.12,"$14,411.00",3.15,New York,English,616,7103,6,Fashionistas,2021-07-27
53516,Alpha Innovations,Social Media,All Ages,30 days,YouTube,0.09,"$13,686.00",5.58,New York,English,292,4077,5,Foodies,2021-08-14
53559,Alpha Innovations,Email,Women 25-34,15 days,Instagram,0.07,"$15,929.00",2.0,New York,Mandarin,447,4400,7,Health & Wellness,2021-09-26
53574,Alpha Innovations,Search,All Ages,30 days,Google Ads,0.13,"$19,799.00",5.96,Los Angeles,English,957,2532,6,Health & Wellness,2021-10-11
53621,NexGen Systems,Social Media,Women 35-44,60 days,YouTube,0.01,"$12,632.00",6.78,Chicago,Spanish,582,5506,10,Health & Wellness,2021-11-27
53690,DataTech Solutions,Display,Women 25-34,30 days,Email,0.01,"$16,105.00",6.03,Los Angeles,German,955,4825,6,Fashionistas,2021-02-04
53693,DataTech Solutions,Search,Men 18-24,15 days,Google Ads,0.07,"$10,441.00",2.19,Miami,Spanish,253,7791,10,Fashionistas,2021-02-07
53747,Innovate Industries,Social Media,Men 25-34,15 days,Google Ads,0.14,"$16,230.00",2.36,New York,French,682,7759,4,Tech Enthusiasts,2021-04-02
53759,TechCorp,Influencer,All Ages,60 days,Website,0.11,"$8,920.00",2.07,Los Angeles,French,807,4389,9,Tech Enthusiasts,2021-04-14
53877,NexGen Systems,Influencer,Women 25-34,15 days,YouTube,0.11,"$8,192.00",4.19,Chicago,French,753,9101,2,Tech Enthusiasts,2021-08-10
53904,Innovate Industries,Social Media,Men 18-24,15 days,Email,0.12,"$8,001.00",5.92,Los Angeles,English,196,5967,8,Fashionistas,2021-09-06
53926,Innovate Industries,Social Media,All Ages,45 days,Email,0.02,"$7,723.00",4.81,Houston,Mandarin,617,7768,2,Outdoor Adventurers,2021-09-28
53927,NexGen Systems,Email,Women 25-34,30 days,YouTube,0.08,"$6,633.00",2.37,New York,German,904,6570,6,Fashionistas,2021-09-29
53928,Alpha Innovations,Influencer,All Ages,15 days,Website,0.04,"$9,867.00",7.18,Miami,Spanish,980,1097,10,Outdoor Adventurers,2021-09-30
53932,Alpha Innovations,Influencer,Women 25-34,15 days,Instagram,0.05,"$19,648.00",5.65,Houston,English,117,6703,8,Tech Enthusiasts,2021-10-04
53935,DataTech Solutions,Influencer,All Ages,60 days,Google Ads,0.15,"$16,410.00",7.9,Chicago,Spanish,271,9193,3,Tech Enthusiasts,2021-10-07
54051,NexGen Systems,Social Media,Women 25-34,45 days,Instagram,0.08,"$15,666.00",4.65,Los Angeles,German,640,7764,6,Fashionistas,2021-01-31
54052,TechCorp,Influencer,Men 18-24,60 days,YouTube,0.1,"$13,762.00",4.65,Los Angeles,Spanish,366,4093,4,Health & Wellness,2021-02-01
54054,DataTech Solutions,Display,Men 25-34,60 days,Website,0.04,"$11,829.00",2.06,Chicago,French,425,3084,3,Fashionistas,2021-02-03
54114,DataTech Solutions,Social Media,Men 18-24,45 days,Facebook,0.1,"$13,102.00",7.24,Chicago,French,713,7730,1,Foodies,2021-04-04
